"92","US 11 both directions","Construction","2015-05-28","15:15:37","42.111999511718","-75.9102020263672"," NYSDOT - Region 9: Construction, construction on US 11 both directions between Exit   - Front Street; Ramp (Binghamton)  and Exit - Front Street; I-81 (Dickinson)  alternate lanes closed periodically for the duration of the project.  This is long term construction. D261771     IR 25432"
"93","US 9 southbound","Construction","2015-01-01","07:56:17","41.065099607097","-73.86270403862"," NYSDOT - Region 8: Construction, roadwork on US 9 southbound ramp to I 87 (Tarrytown)  entrance ramp closed  until 11:59 P.M. on December 31, 2015"
"94","NJ 139 Upper eastbound","Roadwork","2015-11-26","16:16:05","40.738833745","-74.0615529601"," NJ DOT - STMC: Roadwork, roadwork on NJ 139 Upper eastbound between Summit Ave (Jersey City)  and Palisades Av (Jersey City)  all lanes closed and detoured until further notice"
"95","NJ 42 both directions","Construction","2015-11-25","12:01:42","39.835591842","-75.091350314"," NJ DOT - TOC South: Construction, construction on NJ 42 both directions between Exit 12 - CR 544/Clements Bridge Rd (Deptford Twp)  and I-295 (Bellmawr)  traffic shift until 11:59 P.M. on July 31, 2016"
"96","Ben Franklin Bridge eastbound","Long term road construction","2015-11-25","17:22:17","39.95393","-75.139811"," DRPA: Long term road construction, longterm construction on Ben Franklin Bridge eastbound from Pennsylvania Side (Philadelphia)  to New Jersey Side (Camden)  1 lane closed through early December. 35 miles per hour speed restriction in effect"
"97","Verrazano-Narrows Bridge both directions","Long term road construction","2015-11-20","22:56:27","40.608","-74.0442"," MTA Bridges & Tunnels: Long term road construction, longterm construction on Verrazano-Narrows Bridge upper level both directions Brooklyn/Staten Island Bound (New York)  1 lane closed until 11:59 P.M. on July 01, 2017 During rush hour, 3 lanes will be open in the peak direction by using a moveable barrier."
"98","NY 8 both directions","Roadwork","2015-11-23","12:40:02","42.508598327636","-75.4052963256836"," NYSDOT - Region 9: Roadwork, roadwork on NY 8 both directions Town of New Berlin; Town of Norwich Line (New Berlin)  to Town of New Berlin; Town of Morris Line (New Berlin)  alternate lanes blocked for bridge replacement, with temporary signals used for single lane alternating traffic.  This work is from 7:00 am to 5:30 pm, 3/9/15 to 12/31/15.   D-262731  IR#26977"
"99","NY 17 both directions","Roadwork","2015-03-31","08:35:56","42.030799865722","-76.725601196289"," NYSDOT - Region 6: Roadwork, roadwork on NY 17 both directions Exit 58 - Lowman Crossover; Ramp (Ashland)  to Exit 59A - White Wagon Road; Ramp (Chemung)  1 to 2 lanes of 4 lanes closed lane closures may or may not be in effect based on weather conditions and work place needs work zone in place until November 2015"
"100","NY 28 both directions","Construction","2015-05-17","17:05:11","42.275062212336","-74.9166190624237"," NYSDOT - Region 9: Construction, construction on NY 28 both directions between Elm Street (Delhi)  and Delaware Avenue alternate lanes closed for bridge repair.  Temporary signal will be in place.  Width restriction of 8.5 feet.  This work is from 7:00 am to 3:30 pm, 3/23/15 to 11/30/15. D262579     IR 27040"
"101","NY 291 both directions","Construction","2015-03-24","08:16:47","43.233501434326","-75.2876968383789"," NYSDOT - Region 2: Construction, bridge work on NY 291 both directions south of END ROUTE; NY 365 (Marcy)  lane closed  until 11:59 P.M. on December 31, 2016 Temporary traffic signal on the bridge over Nine Mile Creek."
"102","NY 17 both directions","Construction","2015-11-20","12:52:53","42.00719833374","-76.4682998657227"," NYSDOT - Region 9: Construction, construction on NY 17 both directions between Town of Barton; Town of Nichols Line (Nichols)  and Exit 66 - NY 434 (Owego)  alternate lanes closed for bridge work.  There will be 24/7 long term lane closures.  Work will be done from 3/25/15 to 12/15/15. D262737     IR 27190"
"103","NY 17C both directions","Construction","2015-09-21","09:50:22","42.010299682617","-76.5272979736328"," NYSDOT - Region 9: Construction, construction on NY 17C both directions between Kinney Road (Barton)  and Oak Hill Road (Barton)  alternate lanes closed for bridge work.  Work will be from 7:00 am to 3:30 pm, 4/10/15 to 12/4/15.  There will be flag personnel in the work zone.  This is weather dependent. D262616     IR 27192"
"104","NY 96 both directions","Construction","2015-10-30","10:56:42","42.108398437","-76.2664031982422"," NYSDOT - Region 9: Construction, construction on NY 96 both directions from Temple Street (Owego)  to East Avenue; West Avenue (Owego)  alternate lanes closed for installation of traffic and pedestrian signals at various intersections.  There will be periodic lane closures.  Work is from 7:00 am to 3:30 pm, 4/15/15 to 11/30/15. D262670     IR 27219"
"105","NY 42 both directions","Construction","2015-11-25","18:42:08","41.377899169921","-74.6890029907227"," NYSDOT - Region 9: Construction, construction on NY 42 both directions at Mill Road (Forestburgh)  1 lane closed with temporary signal in place at Mill Road.  Mill Rd will be closed with a signed detour.  Work is from 7:00 am to 3:30 pm, 5/4/15 to 12/31/15. There is a width restriction of 12 in the work zone. D262666     IR 27346"
"106","NJ 54 both directions","Long term road construction","2015-11-25","12:01:02","39.59272378","-74.8540236128"," NJ DOT - TOC South: Long term road construction, longterm construction on NJ 54 both directions at US 322 (Folsom)  traffic shift until 11:59 P.M. on May 26, 2016 use caution"
"107","US 322 both directions","Long term road construction","2015-11-25","12:02:43","39.59256671","-74.854585915"," NJ DOT - TOC South: Long term road construction, longterm construction on US 322 both directions at NJ 54 (Folsom)  traffic shift until 11:59 P.M. on May 26, 2016 use caution"
"108","NJ Performing Arts Center ","opera","2015-07-23","09:28:03","40.74033143905","-74.1671454906464"," NJ PAC: opera at NJ Performing Arts Center at Prudential Hall (Newark) Romeo & Juliet: State Ballet Theatre of Russia, Sunday December 6th, 2015, 03:00 PM thru 06:00 PM"
"109","NJ Performing Arts Center ","show","2015-08-12","10:08:58","40.74033143905","-74.1671454906464"," NJ PAC: show at NJ Performing Arts Center at prudential Hall (Newark) Home Alone: The Movie, Saturday December 5th, 2015, 08:00 PM thru 11:00 PM"
"110","Madison Square Garden ","show","2015-08-24","14:02:15","40.74999","-73.988892"," Madison Square Garden: show at Madison Square Garden at the Theater (Manhattan) Hot 97 Presents April Fools Comedy Show, Friday April 1st, 2016, 08:00 PM thru 11:00 PM"
"111","NJ Performing Arts Center ","show","2015-09-08","11:19:53","40.74033143905","-74.1671454906464"," NJ PAC: show at NJ Performing Arts Center at Prudential Hall (Newark) Dancing in the Streets, Wednesday April 6th, 2016, 08:00 PM thru 11:00 PM"
"112","NJ Performing Arts Center ","play","2015-09-16","10:24:53","40.74033143905","-74.1671454906464"," NJ PAC: play at NJ Performing Arts Center at Victoria Theater (Newark) Dr. Seuss The Cat in the Hat, Saturday March 19th, 2016, 02:00 PM thru 05:00 PM"
"113","Madison Square Garden ","show","2015-09-22","13:38:41","40.75012","-73.989876","Madison Square Garden: show at Madison Square Garden at the Arena (Manhattan) Amy Schumer, Thursday June 23rd, 2016, 07:00 PM thru 09:00 PM"
"114","Prudential Center - ROCK ","skating event","2015-09-25","10:33:17","40.733590147283","-74.1711848974228","Prudential Center: skating event at Prudential Center - ROCK at (Newark) DISNEY on ICE Presents TREASURE TROVE, Wednesday January 13th, 2016 thru Friday January 15th, 2016 Wednesday/ Thursday/ Friday, 07:00 PM thru 10:00 PM, Saturday January 16th, 2016, 01:00 PM thru 04:00 PM, Saturday January 16th, 2016, 05:00 PM thru 08:00 PM, Sunday January 17th, 2016, 01:00 PM thru 04:00 PM, Sunday January 17th, 2016, 05:00 PM thru 08:00 PM, Monday January 18th, 2016, 01:00 PM thru 04:00 PM"
"115","NJ Performing Arts Center ","opera","2015-09-29","10:02:44","40.74033143905","-74.1671454906464"," NJ PAC: opera at NJ Performing Arts Center at Prudential Hall (Newark) Valentines Day with Megan Hilty, Saturday February 13th, 2016, 08:00 PM thru 11:00 PM"
"116","7th Avenue ","new years celebration","2015-10-01","10:44:03","40.758883230266","-73.9848384261131"," NYC PD -  28-11 LIC: new years celebration on 7th Avenue from 48th to 43rd Streets, Broadway from 48th to 47th Streets and 43rd t0 47th Streets from 6th (New York)to 8th Avenues (New York), Thursday December 31st, 2015 thru Friday January 1st, 2016, 04:00 AM thru 02:00 AM, all lanes closed"
"117","Prudential Center - ROCK ","wrestling match","2015-10-06","11:55:03","40.733590147283","-74.1711848974228","Prudential Center: wrestling match at Prudential Center - ROCK at (Newark) WWE Smackdown, Tuesday December 15th, 2015, 07:00 PM thru 10:00 PM"
"118","Madison Square Garden ","show","2015-10-06","11:17:26","40.75032043457","-73.9911727905273","Madison Square Garden: show at Madison Square Garden at (Manhattan) 140th Annual Westminster Kennel Club Dog Show, Monday February 15th, 2016, 08:00 PM thru 11:00 PM, Tuesday February 16th, 2016, 07:30 PM thru 10:30 PM"
"119","Madison Square Garden ","wrestling match","2015-11-04","14:18:20","40.75032043457","-73.9911727905273"," Madison Square Garden: wrestling match at Madison Square Garden (Manhattan) 2016  NCAA - Divison I Wrestling Championship, Thursday March 17th, 2016, 11:00 AM thru 02:00 PM, Thursday March 17th, 2016, 06:00 PM thru 09:00 PM, Friday March 18th, 2016, 10:00 AM thru 01:00 PM, Friday March 18th, 2016, 07:00 PM thru 10:00 PM, Saturday March 19th, 2016, 10:00 AM thru 01:00 PM, Saturday March 19th, 2016, 07:00 PM thru 10:00 PM"
"120","Barclays Center ","wrestling","2015-10-06","09:06:30","40.683358049538","-73.9765931134918"," Barclays Center: wrestling at Barclays Center (Brooklyn) WWE NXT, Summer/Slam and Monday Night Raw, Saturday August 20th, 2016 thru Monday August 22nd, 2016 Sunday/ Monday/ Saturday, 07:30 PM thru 10:30 PM"
"121","XL Center ","gymnastics","2015-10-06","10:10:14","41.768291715373","-72.677003761377"," CT DOT-Newington-HWY-Oper Ctr: gymnastics at XL Center at (Hartford) P&G GYMNASTICS & SECRET U.S. CLASSIC, Friday June 3rd, 2016, 07:00 PM thru 10:00 PM"
"122","Radio City Music Hall ","show","2015-11-04","10:23:49","40.75990273321","-73.9803932910537","Madison Square Garden: show at Radio City Music Hall at (Manhattan) Impractical Jokers ""Wheres Larry""  Tour Starring The Tenderloins, Saturday January 30th, 2016, 07:00 PM thru 10:00 PM"
"123","Prudential Center - ROCK ","show","2015-10-30","09:26:09","40.733590147283","-74.1711848974228"," Prudential Center: show at Prudential Center - ROCK at (Newark) Toruk - The First Flight, Friday September 16th, 2016, 07:30 PM thru 10:30 PM"
"124","Barclays Center ","wrestling","2015-11-03","09:07:51","40.683358049538","-73.9765931134918","Barclays Center: wrestling at Barclays Center (Brooklyn) WWE NXT, Summer/Slam and Monday Night Raw, Saturday August 19th, 2017 thru Monday August 21st, 2017 Sunday/ Monday/ Saturday, 07:30 PM thru 10:30 PM"
"125","NJ Performing Arts Center ","show","2015-11-04","10:10:28","40.74033143905","-74.1671454906464","NJ PAC: show at NJ Performing Arts Center at Victoria Theater (Newark) Gilbert Gottfried, Friday March 11th, 2016, 08:00 PM thru 11:00 PM"
"126","Madison Square Garden ","show","2015-11-04","11:48:34","40.75012","-73.989876"," Madison Square Garden: show at Madison Square Garden the Arena (Manhattan) Jim Gaffigan, Saturday December 12th, 2015, 08:00 PM thru 11:00 PM"
"127","The Beacon Theatre ","other special event","2015-11-04","11:04:00","40.78044952841","-73.9813837409019"," Madison Square Garden: other special event at The Beacon Theatre around (Manhattan) Joan Baez - 75th Birthday Celebration, Wednesday January 27th, 2016, 08:00 PM thru 11:00 PM"
"128","Red Bull Arena ","soccer game","2015-11-10","07:25:29","40.73667","-74.150409"," New York Red Bulls: soccer game at Red Bull Arena (Harrison) Red Bulls vs. Columbus Crew SC (Time TBD), Sunday November 29th, 2015, 03:00 PM thru 06:00 PM"
"129","Meadowlands Racetrack ","other special event","2015-11-17","11:55:53","40.81806396678","-74.0712404251099"," Meadowlands Complex: other special event on Meadowlands Racetrack at (East Rutherford) U.S. Marine Corps Reserve Toys for Tots Program; Donate a new unwrapped toy to distribute as holiday gifts to needy children, Continuous Saturday November 28th, 2015 8:00 AM thru Sunday December 13th, 2015 5:00 PM"
"130","NJ Performing Arts Center ","show","2015-11-17","12:14:43","40.74033143905","-74.1671454906464"," NJ PAC: show at NJ Performing Arts Center at (Newark) Mike Epps, Friday March 11th, 2016, 08:00 PM thru 11:00 PM"
"131","Barclays Center ","show","2015-11-19","10:44:39","40.683358049538","-73.9765931134918"," Barclays Center: show at Barclays Center at (Brooklyn) Katt Williams, Friday March 25th, 2016, 08:00 PM thru 11:00 PM"
"132","The Beacon Theatre ","show","2015-11-19","11:06:34","40.78044952841","-73.9813837409019"," Madison Square Garden: show at The Beacon Theatre at (Manhattan) Lisa Lampanelli, Friday March 18th, 2016, 08:00 PM thru 11:00 PM"
"133","New York City ","holiday","2015-11-23","17:00:12","40.771929374032","-73.9732646942139"," NYC DOT: holiday at New York City citywide (New York) alternate side of the street parking and meter regulations are suspended for Christmas Day, Friday December 25th, 2015, 12:00 AM thru 11:59 PM"
